178521,RIHGA Royal Hotel Kyoto,"b'RIHGA Royal Hotel Kyoto puts you just a 5-minute drive from Kiyomizu Temple and Nishiki Market. The indoor pool is a great spot to take a dip, and guests can grab a bite to eat at Top of Kyoto, one of 6 restaurants, which serves French cuisine and is open for lunch and dinner. Other highlights at this upscale hotel include a fitness center and a bar/lounge. Fellow travelers say good things about the convenient parking and helpful staff.   '"
190592,RIHGA Royal Hotel Kokura,"b'Situated by the ocean, RIHGA Royal Hotel Kokura is a great choice for a stay in Kitakyushu. Guests can indulge in spa services, then grab a bite to eat at one of the 5 restaurants. An indoor pool, a bar/lounge, and a health club are other highlights. The helpful staff and overall property condition get good marks from fellow travelers.   '"
197413,Hotel Nikko Alivila,"b""At Hotel Nikko Alivila, you can spend time at the beach enjoying the shade from a beach umbrella, plus you'll have access to onsite snorkeling, surfing/body boarding, and windsurfing. The indoor pool provides fun for everyone, while guests in the mood for pampering can visit the spa to indulge in massages, facials, and aromatherapy. Brasserie Verdemar, one of 5 restaurants, serves Modern European cuisine and is open for breakfast and dinner. Other highlights at this luxurious hotel include a marina, a bar/lounge, and an outdoor tennis court. Fellow travelers say good things about the pool and helpful staff. """
200236,Hotel Okura Fukuoka,"b""Just 3.5 mi (5.6 km) from the airport, Hotel Okura Fukuoka puts you just a 5-minute drive from Canal City Hakata and Port of Hakata. Guests can grab a bite to eat at one of the 7 restaurants, then indulge in massages, facials, or body treatments. Other highlights at this luxurious hotel include an indoor pool, a bar/lounge, and a health club. Fellow travelers like that it's just a short walk to public transportation: Nakasu-Kawabata Station is 4 minutes away and Gofukumachi station is 10 minutes. """
280985,"The Inn at Penn, A Hilton Hotel","b""When you stay at The Inn at Penn, A Hilton Hotel, you'll be just a 5-minute drive from University of Pennsylvania and Philadelphia Museum of Art. Guests can visit the 24-hour fitness center for a workout or grab a bite to eat at Louie Louie, which serves Fusion cuisine and is open for lunch and dinner. This upscale hotel is also just a 5-minute drive from Rittenhouse Square and Pennsylvania Convention Center. The helpful staff and location get good marks from fellow travelers. Public transportation is just a short walk: 36th St Portal Tram Stop is 4 minutes and 37th St Station is 5 minutes.   """
416985,Hotel Ranpu,b'Enjoy your visit to Hirado with a stay at Hotel Ranpu.   '
428363,Hotel Metropolitan Takasaki,"b'Hotel Metropolitan Takasaki is a great choice for a stay in Takasaki. For a bite to eat, guests can check out Brasserie Laurier, which serves breakfast, lunch, and dinner.   '"
428372,Hotel Granvia Okayama,"b""Located near a train station, Hotel Granvia Okayama is a great choice for a stay in Okayama. The indoor pool is a great spot to take a dip, and guests can grab a bite to eat at Prix d'Or, one of 6 restaurants, which serves French cuisine and is open for lunch and dinner. Other highlights at this upscale hotel include a bar/lounge and a sauna. Fellow travelers say good things about the helpful staff and overall property condition.   """
438569,Hotel Kajima No Mori,"b'Hotel Kajima No Mori puts you 1.4 mi (2.3 km) from Karuizawa Prince Shopping Plaza and 2.1 mi (3.4 km) from Karuizawa Prince Hotel Ski Resort. The lobby lounge is a great place to grab a drink, and guests looking for a bite to eat can check out Continental Room, which serves breakfast, lunch, and dinner.   '"
444716,Hakata Excel Hotel Tokyu,"b""Just 3.4 mi (5.5 km) from the airport, Hakata Excel Hotel Tokyu puts you just a 5-minute drive from Canal City Hakata and Port of Hakata. For a bite to eat, guests can check out Keyaki, which serves French cuisine and is open for breakfast, lunch, and dinner. This upscale hotel is also within a short drive of Marine Messe Fukuoka and PayPay Dome. Fellow travelers like that it's just a short walk to public transportation: Nakasu-Kawabata Station is 4 minutes away and Kushida Shrine Station is 8 minutes. """
444720,Kobe Sannomiya Tokyu REI Hotel,"b""Located 4.9 mi (7.9 km) from the airport, Kobe Sannomiya Tokyu REI Hotel puts you 1.6 mi (2.5 km) from Kobe Harborland and 2.6 mi (4.2 km) from Port of Kobe. You'll have free perks like WiFi and wired Internet. Fellow travelers like that it's just a short walk to public transportation: Sannomiya Hanadokeimae Station is 4 minutes away and Boeki Center Station is 8 minutes. """
444725,Matsuyama Tokyu REI Hotel,"b""Matsuyama Tokyu REI Hotel puts you just 4.7 mi (7.5 km) from the airport and a 5-minute drive from Dogo Onsen. You'll have free perks like WiFi and wired Internet.   """
444770,Hotel Granvia Kyoto,"b'Hotel Granvia Kyoto puts you just a 5-minute drive from Kiyomizu Temple and Nishiki Market. Guests can indulge in massages at the spa, and Grand Jour serves light fare. An indoor pool, a bar/lounge, and a health club are other highlights at this luxurious hotel. Fellow travelers love the helpful staff and nearby shopping. The property is just a short walk to public transportation: Gojo Station is 10 minutes away.   '"
454870,Nagoya Marriott Associa Hotel,"b""When you stay at Nagoya Marriott Associa Hotel, you'll be 1.7 mi (2.7 km) from Nagoya Castle and 4.2 mi (6.8 km) from Vantelin Dome Nagoya. The indoor pool is a great spot to take a dip, and guests can grab a bite to eat at Pergola, which serves international cuisine and is open for breakfast, lunch, and dinner. A bar/lounge, a 24-hour fitness center, and a fitness center are other highlights at this luxurious hotel. Fellow travelers love the helpful staff. Public transportation is just a short walk: Meitetsu Nagoya Station is 4 minutes and Kokusai Center Station is 6 minutes.   """
468619,RIHGA Royal Hotel Hiroshima,"b""RIHGA Royal Hotel Hiroshima puts you 0.4 mi (0.7 km) from Atomic Bomb Dome. Guests can indulge in massages, facials, or body treatments, and grab a bite to eat at Restaurant Chambord, which serves French cuisine and is open for dinner. An indoor pool, a bar/lounge, and a spa tub are other highlights at this upscale hotel. Fellow travelers like the location for the sightseeing and because it's just a short walk to public transportation: Kencho-mae Station is just steps away and Kamiya-cho-nishi Station is 3 minutes. """
470394,Smile Hotel Shimonoseki,"b'Located near a train station, Smile Hotel Shimonoseki is a great choice for a stay in Shimonoseki. Fellow travelers like the helpful staff and nearby shopping.   '"
470463,Kawagoe Prince Hotel,"b'Located near a train station, Kawagoe Prince Hotel is a great choice for a stay in Kawagoe. You can relax with a drink at the bar/lounge, and the 3 restaurants are nice spots to grab a bite to eat.   '"
472819,"ANA Crowne Plaza Hotel Grand Court Nagoya, an IHG Hotel","b""At ANA Crowne Plaza Hotel Grand Court Nagoya, an IHG Hotel, you'll be 3.1 mi (4.9 km) from Nagoya Castle and 4.1 mi (6.6 km) from Port of Nagoya Aquarium. Guests can visit the 24-hour fitness center for a workout or grab a bite to eat at Star Gate, one of 5 restaurants, which serves international cuisine and is open for lunch and dinner. This upscale hotel is also within a short drive of LEGOLAND Japan. Fellow travelers like the overall property condition. The property is just a short walk to public transportation: Nishi Takakura Station is 14 minutes away.   """
475168,HOTEL IL PALAZZO,"b'Just 3.2 mi (5.1 km) from the airport, HOTEL IL PALAZZO puts you just a 5-minute drive from Canal City Hakata and Port of Hakata. For a bite to eat, guests can check out \xe3\x83\xa9\xe3\x82\xa6\xe3\x83\xb3\xe3\x82\xb8 \xe3\x80\x8cEL DORADO (\xe3\x82\xa8\xe3\x83\xab\xe3\x83\xbb\xe3\x83\x89\xe3\x83\xa9\xe3\x83\x89)\xe3\x80\x8d, which serves breakfast, lunch, and dinner. This upscale hotel is also within a short drive of Marine Messe Fukuoka and PayPay Dome. Public transportation is just a short walk: Tenjin-minami Station is 6 minutes and Kushida Shrine Station is 6 minutes.   '"
483580,Yokohama Bay Sheraton Hotel & Towers,"b'Yokohama Bay Sheraton Hotel & Towers puts you within a 10-minute drive of Tokyo Bay and Yokohama Arena. The indoor pool is a great spot to take a dip, and guests can grab a bite to eat at Teppanyaki Sagami, one of 7 restaurants, which serves seafood and is open for lunch and dinner. Other highlights at this luxurious hotel include a bar/lounge, a fitness center, and a spa tub. Fellow travelers say good things about the overall property condition. Public transportation is close by: Shin-Takashima Station is just 15 minutes by foot.   '"
527250,Hakuba Tokyu Hotel,"b'Placing you just steps from Hakuba Valley Ski Area, Hakuba Tokyu Hotel features a free ski shuttle. You can visit the spa to be pampered with massages, facials, or aromatherapy, and Chamonix, one of 2 restaurants, serves French cuisine and is open for breakfast, lunch, and dinner. Other features include a bar/lounge, a terrace, and a garden. Skiers will appreciate access to ski storage and rentals.  '"
528661,Grand Prince Hotel Takanawa,"b""When you stay at Grand Prince Hotel Takanawa, you'll be just a 5-minute drive from Tokyo Tower and Tokyo Bay. Guests can indulge in massages, and Le Trianon, one of 3 restaurants, serves French cuisine and is open for lunch and dinner. Other highlights at this upscale hotel include 3 bars/lounges, a 24-hour fitness center, and a fitness center. Fellow travelers like the helpful staff and overall property condition. The property is just a short walk to public transportation: Takanawadai Station is 7 minutes and Sengakuji Station is 12 minutes.   """
786743,JR Hotel Clement Takamatsu,"b'Situated by the ocean, JR Hotel Clement Takamatsu is a great choice for a stay in Takamatsu. Guests looking for a bite to eat can check out Seto, one of 4 restaurants, which serves Japanese cuisine and is open for lunch and dinner. The overall property condition and location get great marks from fellow travelers.   '"
795075,"Holiday Inn ANA Sendai, an IHG Hotel","b'Located near a train station, Holiday Inn ANA Sendai, an IHG Hotel is a great choice for a stay in Sendai. For a bite to eat, guests can check out Casual Dining Chefs Table, which serves international cuisine and is open for breakfast, lunch, and dinner. Fellow travelers say good things about the breakfast. Public transportation is just a short walk: Itsutsu-Bashi Station is 6 minutes and Atago-Bashi Station is 12 minutes.   '"
807980,Comfort Hotel Suzuka,"b""At Comfort Hotel Suzuka, you'll be within a 10-minute drive of Suzuka International Racing Course. Free perks include WiFi, self parking, and buffet breakfast daily between 6:30 AM and 9:30 AM. Public transportation is close by: Shiroko Station is just 5 minutes by foot.   """
869335,Hotel Keihan Universal Tower,"b'Hotel Keihan Universal Tower puts you within a 10-minute drive of Universal Studios Japan and Osaka Aquarium Kaiyukan. You can grab a bite to eat at the restaurant, or indulge in massages, facials, or aromatherapy. Also, Kyocera Dome Osaka and Dotonbori are within a short drive. Fellow travelers say good things about the location. The property is just a short walk to public transportation: Universal City Station is steps away and Sakurajima Station is 11 minutes.   '"
891029,Kobe MerikenPark Oriental Hotel,"b""Kobe MerikenPark Oriental Hotel puts you 0.5 mi (0.9 km) from Kobe Harborland and 2.8 mi (4.5 km) from Port of Kobe. For a bite to eat, guests can check out Santa Monica's wind, one of 3 restaurants, which serves breakfast, lunch, and dinner. Other highlights at this luxurious hotel include a bar/lounge and a terrace. The helpful staff and overall property condition get good marks from fellow travelers. The property is just a short walk to public transportation: Minatomotomachi Station is 8 minutes and Hanakuma Station is 11 minutes.   """
903012,The Royal Park Hotel Iconic Tokyo Shiodome,"b""The Royal Park Hotel Iconic Tokyo Shiodome puts you just a 5-minute drive from Tokyo Tower and Tokyo Imperial Palace. Guests can visit the fitness center for a workout or grab a bite to eat at Harmony, which serves breakfast, lunch, and dinner. This upscale hotel is also within a short drive of Tokyo Dome and Tokyo Big Sight. Fellow travelers like that it's only a short walk to public transportation: Shiodome Station is steps away and Ginza Station is 12 minutes. """
903455,Park Hotel Tokyo,"b""At Park Hotel Tokyo, you'll be just a 5-minute drive from Tokyo Tower and Tokyo Imperial Palace. Guests can visit the spa to be pampered with Thai massages or Ayurvedic treatments, and Hanasanshou, one of 3 restaurants, serves Japanese cuisine and is open for lunch and dinner. This upscale hotel is also within a short drive of Tokyo Dome and Tokyo Big Sight. Fellow travelers like that it's just a short walk to public transportation: Shiodome Station is 3 minutes away and Uchisaiwaicho Station is 11 minutes. """
917711,"The Strings by InterContinental Tokyo, an IHG Hotel","b'Putting you within a 10-minute drive of Tokyo Tower and Tokyo Imperial Palace, The Strings by InterContinental Tokyo, an IHG Hotel offers an airport shuttle (available 24 hours) for JPY 3100 per person. Guests can visit the 24-hour fitness center for a workout or grab a bite to eat at Melodia Italian Grill, one of 3 restaurants, which serves Italian cuisine and is open for breakfast, lunch, and dinner. This luxurious hotel is also within a short drive of Tokyo Bay and Shibuya Crossing. Fellow travelers like the helpful staff and overall property condition.   '"
991163,Comfort Hotel Kochi,"b'Located near a train station, Comfort Hotel Kochi is a great choice for a stay in Kochi. Free perks include WiFi and buffet breakfast daily between 6:30 AM and 9:30 AM. The overall property condition and breakfast get good marks from fellow travelers.   '"
1075647,"Crowne Plaza ANA Nagasaki Gloverhill, an IHG Hotel","b'When visiting Nagasaki, Crowne Plaza ANA Nagasaki Gloverhill, an IHG Hotel is a great choice to consider. For a bite to eat, guests can check out Pave, which serves French cuisine and is open for breakfast, lunch, and dinner.   '"
1077321,Hotel Rose Garden Shinjuku,"b""Hotel Rose Garden Shinjuku puts you just a 5-minute drive from Shinjuku Gyoen National Garden and Meiji Jingu Shrine. For a bite to eat, guests can check out In the Garden 1, one of 2 restaurants, which serves Italian cuisine and is open for breakfast, lunch, and dinner. Other features include a terrace and a garden. Fellow travelers like that it's only a short walk to public transportation: Nishi-shinjuku Station is steps away and Tochomae Station is 8 minutes. """
1100465,Chisun Hotel Hamamatsucho,"b'Chisun Hotel Hamamatsucho puts you just a 5-minute drive from Tokyo Tower and Tokyo Imperial Palace. For a bite to eat, guests can check out Ravenna, which serves breakfast, lunch, and dinner. Also, Tokyo Big Sight and Tokyo Dome are within a short drive. The property is just a short walk to public transportation: Hinode Station is 9 minutes and Mita Station is 10 minutes.   '"
1115427,Tokyo Marriott Hotel,"b'Putting you within a 10-minute drive of Tokyo Tower and Tokyo Imperial Palace, Tokyo Marriott Hotel offers an airport shuttle during limited hours for JPY 1440 per vehicle. Guests can visit the fitness center for a workout or grab a bite to eat at Lounge and Dining G, which serves American cuisine and is open for breakfast, lunch, and dinner. A bar/lounge, a terrace, and a garden are other highlights at this luxurious hotel.   '"
1118199,Morris House Hotel,"b""When you stay at Morris House Hotel, you'll be just a 5-minute drive from Pennsylvania Convention Center and Rittenhouse Square. Other highlights at this Georgian bed & breakfast include a terrace and a garden. Fellow travelers love the helpful staff and overall property condition. Public transportation is just a short walk: 9th-10th & Locust St Station is 3 minutes and 8th St Station is 5 minutes.   """
1141371,Comfort Hotel Hakata,"b""When you stay at Comfort Hotel Hakata, you'll be just a 5-minute drive from Canal City Hakata and Port of Hakata. Also, Marine Messe Fukuoka and PayPay Dome are within a short drive. Fellow travelers say good things about the location. The property is just a short walk to public transportation: Gion Station is 7 minutes and Kushida Shrine Station is 10 minutes.   """
1145262,"The Franklin on Rittenhouse, A Boutique Hotel","b'The Franklin on Rittenhouse, A Boutique Hotel puts you just a 5-minute drive from Rittenhouse Square and Pennsylvania Convention Center. You can relax with a drink at the bar/lounge, and the coffee shop/cafe is the perfect spot to grab a bite to eat. This upscale hotel is also just a 5-minute drive from University of Pennsylvania and Philadelphia Museum of Art. Fellow travelers love the overall property condition and location. Public transportation is just a short walk: 15th-16th & Locust Station is 4 minutes and Walnut Locust Station is 7 minutes.   '"
1150999,Hakuba Mominoki Hotel,"b'Placing you just steps from Hakuba Valley Ski Area, Hakuba Mominoki Hotel allows you more time for skiing with ski-in/ski-out access. Guests can grab a bite to eat at the restaurant and visit the spa to be pampered with massages, facials, or body treatments. Other highlights include a bar/lounge, a sauna, and a steam room. Skiers will appreciate the free ski shuttle, along with access to ski storage.  '"
1177680,Hotel The Celestine Tokyo Shiba,"b""Hotel The Celestine Tokyo Shiba features a rooftop terrace and puts you within a 15-minute walk of Tokyo Tower. Guests can indulge in massages, facials, or body treatments, and La Pelouse Tokyo serves breakfast and dinner. A bar/lounge, a terrace, and a garden are other highlights at this upscale hotel. Fellow travelers like that it's just a short walk to public transportation: Shibakoen Station is 5 minutes away and Mita Station is 7 minutes. """
1180303,Karasuma Kyoto Hotel,"b""Karasuma Kyoto Hotel puts you in a great location, within a 15-minute walk of Nishiki Market and Kawaramachi Street. The cocktail bar is a great place to grab a drink, and guests looking for a bite to eat can check out Toh-Lee Chinese, which serves Chinese cuisine and is open for lunch and dinner. Also, Kiyomizu Temple and Nij\xc5\x8d Castle are just a 5-minute drive away. Fellow travelers like that it's just a short walk to public transportation: Gojo Station is 8 minutes away and Karasuma Oike Station is 12 minutes. """
1181214,Hotel JAL City Haneda Tokyo,"b'Hotel JAL City Haneda Tokyo is just 3.5 mi (5.6 km) from the airport and offers a free shuttle at scheduled times. For a bite to eat, guests can check out Cafe\xef\xbc\x86Dining HARUHORO, which serves breakfast, lunch, and dinner. Also, Tokyo Big Sight and Tokyo Tower are within a short drive. The helpful staff and overall property condition get good marks from fellow travelers. Public transportation is just a short walk: Tenkubashi Station is 9 minutes and Seibijo Station is 13 minutes.   '"
1183783,Comfort Hotel Central International Airport,"b'A great choice for a stay in Tokoname, Comfort Hotel Central International Airport is just 1.2 mi (1.9 km) from the airport. Guests can visit the 24-hour fitness center for a workout, and freebies like WiFi, self parking, and wired Internet are added perks. Fellow travelers say good things about the airport proximity.   '"
1196804,Tokyo Prince Hotel,"b""At Tokyo Prince Hotel, you'll be just a 5-minute drive from Tokyo Tower and Tokyo Imperial Palace. For a bite to eat, guests can check out Restaurant Porto, one of 5 restaurants, which serves breakfast and offers garden views. This upscale hotel is also within a short drive of Tokyo Dome and Tokyo Big Sight. Fellow travelers say great things about the helpful staff and location. The property is just a short walk to public transportation: Onarimon Station is 7 minutes and Shibakoen Station is 8 minutes.   """
1209540,"ANA Crowne Plaza Kobe, an IHG Hotel","b'ANA Crowne Plaza Kobe, an IHG Hotel puts you 2.3 mi (3.7 km) from Kobe Harborland and 2.9 mi (4.6 km) from Port of Kobe. Guests can be pampered with massages at the spa, and \xe3\x83\xac\xe3\x82\xb9\xe3\x83\x88\xe3\x83\xa9\xe3\x83\xb3\xef\xbc\x86\xe3\x83\x90\xe3\x83\xbc\xe3\x80\x80Level 36, one of 7 restaurants, serves Italian cuisine and is open for lunch and dinner. Other highlights at this luxurious hotel include 3 bars/lounges, a fitness center, and a sauna. The helpful staff and overall property condition get good marks from fellow travelers. The property is just a short walk to public transportation: Shinkobe Station is 4 minutes away.   '"
1238150,Hotel Nikko Himeji,"b'Hotel Nikko Himeji puts you 1.4 mi (2.3 km) from Himeji Castle. Guests can indulge in massages, then grab a bite to eat at one of the 3 restaurants. An indoor pool, a bar/lounge, and a fitness center are other features. Fellow travelers love the overall property condition.   '"
1273475,Comfort Hotel Yokohama Kannai,"b'Comfort Hotel Yokohama Kannai puts you within a 15-minute drive of Tokyo Bay and Yokohama Arena. Guests will have free perks like WiFi and wired Internet. Also, this hotel is 0.5 mi (0.8 km) from Yokohama Stadium and 1.2 mi (1.9 km) from Pacifico Yokohama. The property is just a short walk to public transportation: Bashamichi Station is 7 minutes and Nihon-odori Station is 9 minutes.   '"
1330172,"ANA Crowne Plaza Okayama, an IHG Hotel","b'Located near a train station, ANA Crowne Plaza Okayama, an IHG Hotel is a great choice for a stay in Okayama. The bar is a great place to grab a drink, and guests looking for a bite to eat can check out Kuriya-sen, one of 2 restaurants, which serves Japanese cuisine and is open for breakfast, lunch, and dinner. Fellow travelers say good things about the helpful staff and location.   '"
1401387,Miyako Hotel Yokkaichi,"b'Miyako Hotel Yokkaichi offers an airport shuttle (available 24 hours) for JPY 1500 per person one-way. The bar is a great place to grab a drink, and guests looking for a bite to eat can check out Park Side Cafe, one of 4 restaurants, which serves breakfast and lunch. Fellow travelers say good things about the overall property condition.   '"
1406688,Akihabara Washington Hotel,"b""When you stay at Akihabara Washington Hotel, you'll be just a 5-minute drive from Tokyo Dome and Tokyo Imperial Palace. Guests will have free perks like WiFi and wired Internet. Also, Ueno Park and Nippon Budokan are just a 5-minute drive away. Fellow travelers like that it's just a short walk to public transportation: Iwamotocho Station is 4 minutes away and Kanda Station (Ginza Line) is 8 minutes. """
1406699,Bayside Hotel Azur Takeshiba Hamamatsucho,"b""When you stay at Bayside Hotel Azur Takeshiba Hamamatsucho, you'll be just a 5-minute drive from Tokyo Tower and Tokyo Imperial Palace. Also, Tokyo Big Sight and Tokyo Dome are within a short drive. Public transportation is just a short walk: Takeshiba Station is 2 minutes and Hinode Station is 9 minutes.   """
1406700,Tokyo Bay Ariake Washington Hotel,"b""When you stay at Tokyo Bay Ariake Washington Hotel, you'll be just a 5-minute drive from Tokyo Big Sight and Tokyo Bay. Free perks include WiFi and wired Internet. Also, Tokyo Imperial Palace and Tokyo Tower are within a short drive. Fellow travelers like the helpful staff and overall property condition. Public transportation is just a short walk: Ariake Station is 4 minutes and Tokyo Big Sight Station is 4 minutes.   """
1406701,Narita Gateway Hotel,"b'Narita Gateway Hotel is just 2.8 mi (4.6 km) from the airport and offers a free shuttle (available on request). Guests can visit the fitness center for a workout or grab a bite to eat at Senses, which serves local cuisine and is open for breakfast and dinner. Fellow travelers say good things about the helpful staff.   '"
1406702,Sakuragicho Washington Hotel,"b""At Sakuragicho Washington Hotel, you'll be within a 15-minute drive of Tokyo Bay and Yokohama Arena. For a bite to eat, guests can check out Bayside, which serves breakfast, lunch, and dinner. Also, this hotel is 0.8 mi (1.3 km) from Pacifico Yokohama and 0.9 mi (1.4 km) from Yokohama Stadium. Fellow travelers like the location for the sightseeing and because it's just a short walk to public transportation: Bashamichi Station is 5 minutes and Nihon-odori Station is 13 minutes. """
1418882,Comfort Hotel Himeji,"b'Comfort Hotel Himeji puts you 1.2 mi (1.9 km) from Himeji Castle. Free perks include buffet breakfast, WiFi, and wired Internet. Fellow travelers like the breakfast.   '"
1436870,Vessel Hotel Fukuoka Kaizuka,"b""When you stay at Vessel Hotel Fukuoka Kaizuka, you'll be just a 5-minute drive from Marine Messe Fukuoka and Port of Hakata. Free perks include self parking, wired Internet, and buffet breakfast daily between 6 AM and 9:30 AM. Also, Canal City Hakata and PayPay Dome are within a short drive.   """
1452244,Hearton Hotel Kyoto,"b""When you stay at Hearton Hotel Kyoto, you'll be within a 15-minute walk of Nishiki Market and Nij\xc5\x8d Castle. For a bite to eat, guests can check out Patio, one of 2 restaurants, which serves international cuisine and is open for breakfast, lunch, and dinner. Also, Kiyomizu Temple and Kawaramachi Street are just a 5-minute drive away. Fellow travelers like that it's just a short walk to public transportation: Karasuma Oike Station is 3 minutes away and Marutamachi Station is 8 minutes. """
1485682,Comfort Hotel Sendai East,"b'Located near a train station, Comfort Hotel Sendai East is a great choice for a stay in Sendai. Free perks include WiFi and buffet breakfast daily between 6:30 AM and 9:30 AM. The property is just a short walk to public transportation: Hirose-dori Station is 10 minutes away.   '"
1527227,Hotel JAL City Kannai Yokohama,"b'Hotel JAL City Kannai Yokohama puts you within a 15-minute drive of Tokyo Bay and Yokohama Arena. For a bite to eat, guests can check out Silk, which serves Modern European cuisine and is open for breakfast, lunch, and dinner. Also, this hotel is 0.4 mi (0.6 km) from Yokohama Stadium and 1.4 mi (2.2 km) from Pacifico Yokohama. Fellow travelers like the helpful staff and overall property condition. The property is just a short walk to public transportation: Nihon-odori Station is 4 minutes and Motomachi-Chukagai station is 8 minutes.   '"
1530438,Quintessa Hotel Sasebo,"b'Enjoy your visit to Sasebo with a stay at Quintessa Hotel Sasebo. For a bite to eat, guests can check out Marina Holiday, which serves breakfast, lunch, and dinner. Fellow travelers say good things about the location.   '"
1540180,Okayama International Hotel,"b'Enjoy your visit to Okayama with a stay at Okayama International Hotel. You can grab a bite to eat at the coffee shop/cafe or wind down at the end of the day with a drink from the bar/lounge. Other highlights at this upscale hotel include a snack bar/deli, a terrace, and a garden. Fellow travelers like the overall property condition.   '"
1567318,Hotel Gracery Ginza,"b""When you stay at Hotel Gracery Ginza, you'll be just a 5-minute drive from Tokyo Imperial Palace and Tokyo Tower. Free perks include WiFi and wired Internet. Also, Tokyo Dome and Tokyo Big Sight are within a short drive. Fellow travelers like that it's just a short walk to public transportation: Ginza Station is 3 minutes away and Higashi-ginza Station is 6 minutes. """
1568501,Comfort Hotel Hiroshima Otemachi,b'Comfort Hotel Hiroshima Otemachi puts you 0.7 mi (1.1 km) from Atomic Bomb Dome. Free perks include WiFi and buffet breakfast daily between 6:30 AM and 9:30 AM. Fellow travelers like the breakfast. The property is just a short walk to public transportation: Chuden-mae Station is steps away and Shiyakusho-mae Station is 2 minutes.   '
1581070,Hotel Pearl City Kobe,"b""Just 2.5 mi (4 km) from the airport, Hotel Pearl City Kobe features a free kids' club and puts you 0.4 mi (0.7 km) from Port of Kobe and 3.1 mi (5 km) from Kobe Harborland. Guests can indulge in spa services at the spa, and French cuisine is served at PRASHANTI, which is open for breakfast, lunch, and dinner. Public transportation is just a short walk: Nakafuto Station is 5 minutes and Minamikoen Station is 6 minutes.   """
1607898,Hotel Monterey Kyoto,"b""When you stay at Hotel Monterey Kyoto, you'll be just a 5-minute drive from Kiyomizu Temple and Nishiki Market. Guests can be pampered with massages at the spa and grab a bite to eat at the restaurant. Other features include a bar/lounge, a spa tub, and a sauna. The helpful staff and breakfast get good marks from fellow travelers. The property is just a short walk to public transportation: Karasuma Oike Station is 4 minutes and Marutamachi Station is 13 minutes.   """
1607899,Hotel Monterey La Soeur Fukuoka,"b'Hotel Monterey La Soeur Fukuoka puts you just a 5-minute drive from Canal City Hakata and Port of Hakata. Guests looking for a bite to eat can check out ESCALE, which serves lunch and dinner. Also, Marine Messe Fukuoka and PayPay Dome are just a 5-minute drive away. The helpful staff and breakfast get good marks from fellow travelers. Public transportation is just a short walk: Akasaka Station is 8 minutes and Tenjin-minami Station is 10 minutes.   '"
1607900,Hotel Monterey Nagasaki,"b'Located near a train station, Hotel Monterey Nagasaki is a great choice for a stay in Nagasaki. Guests will have free perks like WiFi and wired Internet. Other highlights at this upscale hotel include a terrace and a garden.   '"
1607903,Hotel Monterey Sendai,"b""Located near a train station, Hotel Monterey Sendai is a great choice for a stay in Sendai. Guests can be pampered with spa services at the spa, and Escale, one of 3 restaurants, serves French cuisine and is open for lunch and dinner. Fellow travelers like that it's just a short walk to public transportation: Itsutsu-Bashi Station is 8 minutes away and Hirose-dori Station is 9 minutes. """
1680073,Comfort Hotel Sendai West,"b""Located near a train station, Comfort Hotel Sendai West is a great choice for a stay in Sendai. Free perks include WiFi and buffet breakfast daily between 6:30 AM and 9:30 AM. Fellow travelers like that it's just a short walk to public transportation: Hirose-dori Station is 6 minutes away and Itsutsu-Bashi Station is 11 minutes. """
1699407,Hotel Sunroute Plaza Shinjuku,"b""When you stay at Hotel Sunroute Plaza Shinjuku, you'll be just a 5-minute drive from Shinjuku Gyoen National Garden and Meiji Jingu Shrine. Guests looking for a bite to eat can check out Vilazza, one of 2 restaurants, which serves breakfast and lunch. Also, Tokyo Imperial Palace and Tokyo Dome are within a short drive. Fellow travelers like that it's just a short walk to public transportation: Shinsen-Shinjuku Station is 2 minutes away and Shinjuku-nishiguchi Station is 10 minutes. """
1706016,Chisun Hotel Hiroshima,b'Chisun Hotel Hiroshima puts you 0.9 mi (1.4 km) from Atomic Bomb Dome. Public transportation is just a short walk: Kanayama-cho Station is steps away and Ebisu-cho Station is 3 minutes.   '
1737603,ART HOTEL Joetsu,"b'ART HOTEL Joetsu is a great choice for a stay in Joetsu. For a bite to eat, guests can check out Myoko, one of 2 restaurants, which serves Japanese cuisine and is open for dinner.   '"
1742760,Kansai Airport Washington Hotel,"b'Located just 4.5 mi (7.2 km) from the airport, Kansai Airport Washington Hotel offers a free shuttle at scheduled times. Guests looking for a bite to eat can check out Kitchen Garden, which serves international cuisine and is open for breakfast and lunch. Also, this hotel is 0.6 mi (1 km) from Rinku Premium Outlets. The helpful staff and overall property condition get good marks from fellow travelers.   '"
1763067,Kamakura Prince Hotel,"b'Enjoy your visit to Kamakura with a stay at Kamakura Prince Hotel. The seasonal outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Le Trianon, one of 2 restaurants, which serves French cuisine and is open for breakfast, lunch, and dinner.   '"
1773177,Hotel Sierra Resort Hakuba,"b""At Hotel Sierra Resort Hakuba, you'll be within a 10-minute drive of Hakuba Valley Ski Area and Hakuba Happo-One Ski Area. Guests indulge in massages, then grab a bite to eat at the restaurant. Other highlights at this upscale hotel include a seasonal outdoor pool, a terrace, and a garden.   """
